Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
F,1.5625,1.175,0.4125,34.189496999999996,16.51358375,5.8683464999999995,9.19941275,10
M,1.25,0.9375,0.35,17.123098000000002,6.8605789999999995,4.01145425,5.0745605000000005,10
F,1.375,1.0375,0.3375,21.9708625,8.561549000000001,5.0745605000000005,7.37087,10
M,1.4875,1.2,0.4,35.81959325,10.78698475,6.87475375,10.2908685,10
M,1.325,0.9875,0.3,15.03940975,7.399219500000001,3.95475525,4.53592,9
I,0.9,0.75,0.1875,6.25106475,3.0050470000000002,1.247378,1.70097,6
M,1.375,1.075,0.45,22.8213475,8.51902475,5.14543425,8.03708325,13
I,0.975,0.725,0.225,7.144074000000001,2.84912475,1.63009625,2.1262125,6
M,0.6125,0.45,0.1375,2.26796,0.8788345,0.49611625,0.60951425,4
F,1.6125,1.2625,0.425,37.9032815,17.4349425,8.561549000000001,10.914557499999999,10
M,1.6,1.2125,0.3875,32.16250775,14.92601175,7.49844275,9.4970825,10
M,1.675,1.3125,0.4875,46.67745175,22.69377475,8.85921875,14.74174,11
I,1.3,1.075,0.3625,20.184844000000002,8.57572375,4.309124,6.3786375,11
F,1.475,1.0625,0.3375,26.109889499999998,11.92096475,6.4920355,8.334753,10
F,1.625,1.2875,0.375,38.73959175,17.2648455,10.1207715,8.674947,10
M,1.725,1.5125,0.525,61.603463500000004,22.707949499999998,11.9351395,17.0097,12
M,1.3,1.025,0.3125,18.313776999999998,9.68135425,4.252425,5.6699,8
I,1.25,0.9625,0.2875,16.42853525,7.35669525,3.175144,4.819415,9
M,0.9,0.675,0.2125,6.80388,2.08368825,0.8221354999999999,2.1262125,6
M,1.45,1.1375,0.4125,24.84833675,9.979024,5.556502,8.0796075,9
I,0.6375,0.4875,0.175,2.721552,0.97805775,0.56699,0.7087375,4
I,1.15,0.8875,0.275,13.749507500000002,6.39281225,2.891649,4.252425,10
I,1.3125,0.9625,0.325,17.208146499999998,6.67630725,3.5436875,5.5281525,10
F,1.4375,1.125,0.425,24.50814275,10.33339275,5.216308000000001,7.229122500000001,10
I,0.925,0.7125,0.2,6.25106475,2.3530085,1.40330025,2.08368825,6
M,1.45,1.15,0.375,29.171635499999997,11.58077075,7.66853975,8.3631025,10
I,1.1125,0.875,0.2875,10.149121000000001,4.86193925,2.0411639999999998,3.40194,8
F,1.8375,1.425,0.525,63.37530725,25.769695499999997,12.94154675,17.7184375,11
M,1.4,1.1,0.3125,23.983677,9.808927,4.86193925,6.095142500000001,15
F,1.6,1.2375,0.3875,34.3879435,16.896302,7.24329725,9.355335,9
M,1.375,1.0625,0.375,22.5378525,9.2135875,4.60679375,5.6699,11
I,1.025,0.75,0.1875,10.716111,4.37999775,1.190679,2.1262125,7
I,0.7,0.5,0.225,3.47281375,1.54504775,0.32601925,0.9922325000000001,7
F,1.15,0.875,0.3125,13.664458999999999,5.71242425,4.32329875,4.1106775,10
M,1.4,1.1,0.3875,24.7491135,9.82310175,5.03203625,7.7961125,12
M,1.6125,1.2375,0.45,45.91201525,15.025235,9.128539,15.025235,22
F,1.4,1.1375,0.4125,24.380570000000002,11.38232425,4.80524025,6.9456275,10
M,1.55,1.1875,0.3125,30.51823675,13.6361095,7.7961125,8.9300925,9
F,1.575,1.2125,0.3875,34.9549335,16.03164225,6.9739770000000005,9.922325,14
M,1.6,1.275,0.475,38.4702715,15.2803805,8.7032965,10.914557499999999,10
F,1.5625,1.225,0.4,34.983283,17.95940825,5.443104,9.922325,9
F,1.6125,1.275,0.425,44.423666499999996,21.36134825,9.25611175,9.07184,10
I,1.175,0.8875,0.325,13.84873075,5.68407475,3.061746,4.706017,9
I,1.125,0.8375,0.25,11.89261525,4.63514325,2.42388225,3.118445,7
M,1.5,1.1625,0.4,24.777463,10.50348975,5.14543425,6.2085405,10
I,1.525,1.2125,0.3375,28.76056775,13.8062065,6.2652395,7.654364999999999,8
I,1.0125,0.775,0.275,12.09106175,5.10291,3.118445,2.83495,7
F,1.7625,1.425,0.5125,53.5840635,23.96950225,10.44679075,20.56756225,10
M,1.4125,1.1375,0.4,24.380570000000002,8.9300925,4.46504625,7.37087,18
M,1.625,1.3125,0.4375,41.39027,19.731251999999998,7.52679225,11.056305,11
F,1.5125,1.1875,0.375,29.766975,12.133586,6.3219385,8.5331995,9
I,1.3,1.0,0.3,14.61416725,5.8966959999999995,3.061746,4.1673765,11
I,0.925,0.7,0.25,6.350288,2.31048425,1.63009625,2.1262125,7
I,0.8625,0.5875,0.2125,5.5848515,2.22543575,1.077281,1.5592225,5
F,1.4375,1.125,0.375,24.437269,10.67358675,4.89028875,6.690482,9
F,1.775,1.4,0.5125,50.53298375,24.70658925,11.5949455,12.757275,19
M,0.6375,0.4625,0.1,1.99863975,0.7654365,0.25514549999999997,0.5102909999999999,6
M,1.6375,1.2875,0.4375,41.23434775,18.200379,10.035722999999999,10.489315,9
M,1.4375,1.1125,0.3625,23.74270625,8.94426725,4.46504625,6.80388,12
M,1.4,1.1125,0.35,25.51455,9.87980075,5.5281525,7.087375,11
F,0.9875,0.6875,0.225,7.2858215,2.82077525,1.51669825,2.4097075,7
M,1.45,1.1125,0.3625,26.733578499999997,12.1052365,5.386405,7.10154975,11
I,0.8375,0.6375,0.2,5.2446575,2.438057,1.13398,1.6442709999999998,6
I,1.2875,1.0,0.3125,17.860185,8.1930055,3.33106625,5.386405,8
M,0.825,0.575,0.1875,3.61456125,1.2757275,0.7370869999999999,1.2757275,6
I,1.2125,0.925,0.325,12.54465375,5.37223025,2.67902775,4.9611625,8
I,1.0375,0.7875,0.225,8.618248,3.78465825,1.7860185000000002,2.4097075,7
M,1.6,1.2125,0.4625,33.849303000000006,12.60135275,7.75358825,10.6310625,13
M,1.3125,0.9625,0.3875,20.638436,7.37087,4.55009475,7.37087,10
I,1.1,0.8375,0.35,11.15552825,3.86970675,1.74349425,5.386405,14
I,1.0625,0.825,0.225,10.30504325,5.9817445,2.56562975,2.551455,7
I,0.7875,0.575,0.175,4.03980375,1.17650425,0.94970825,1.13398,7
M,1.6625,1.3125,0.4875,47.513762,18.83824275,8.43397625,12.927372,11
I,1.15,0.875,0.275,15.762322,7.86698625,3.38776525,3.75630875,11
F,1.65,1.3125,0.4625,43.1762885,19.66037825,10.404266499999999,11.481547500000001,10
M,1.3125,1.0,0.3625,17.27902025,7.030676,3.685435,4.9611625,8
I,1.3125,1.05,0.375,23.00561925,9.19941275,4.5075705,6.3786375,8
I,1.15,0.825,0.275,11.94931425,4.9044635,2.891649,3.1467945,9
I,1.1875,0.8875,0.275,12.74310025,5.499803,2.8066005,3.5436875,8
I,0.95,0.6875,0.2875,6.095142500000001,3.3735904999999997,1.65844575,2.4097075,9
I,0.7875,0.575,0.175,3.64291075,1.65844575,1.03475675,1.1623295,6
I,1.3125,1.0375,0.3625,18.27125275,7.37087,4.46504625,6.23689,10
I,1.2375,0.8875,0.3125,16.924651500000003,8.674947,3.27436725,3.9689300000000003,8
M,1.525,1.15,0.4125,31.25532375,13.79203175,7.427569,8.80251975,13
M,1.4875,1.125,0.4125,31.609692499999998,13.1258185,6.30776375,8.221355,10
F,1.425,1.1,0.3875,25.457851,12.99824575,4.876114,6.9456275,11
M,0.7625,0.575,0.2125,2.83495,1.03475675,0.5953395,1.03475675,10
I,0.725,0.525,0.175,3.16096925,1.65844575,1.03475675,0.850485,7
I,0.925,0.725,0.25,7.087375,3.515338,1.5025235000000001,2.1262125,6
I,0.7,0.5125,0.1875,3.6003865,1.587572,0.680388,0.850485,5
I,1.2625,0.9625,0.2625,14.004653,5.9817445,2.76407625,4.1957260000000005,8
M,1.5,1.25,0.375,32.95629375,16.82542825,6.90310325,9.56795625,8
M,1.6,1.275,0.45,41.23434775,17.860185,8.34892775,11.623294999999999,10
M,1.45,1.15,0.4,30.91512975,11.01378075,7.78193775,7.7961125,9
M,1.6375,1.3125,0.475,44.9906565,18.32795175,9.525432,11.1980525,11
F,1.3,1.025,0.375,23.416687,8.94426725,4.01145425,6.9456275,14
I,1.1375,0.875,0.3,14.798439000000002,6.78970525,3.7137845,4.1106775,9
I,1.3125,1.075,0.3625,24.777463,9.808927,4.309124,7.229122500000001,12
M,1.675,1.3125,0.4375,43.70075425,18.512223499999998,9.241937,11.7650425,11
I,1.2125,0.975,0.3625,16.23008875,6.4353365,3.685435,5.6699,10
I,1.1875,0.8375,0.3125,13.53688625,5.74077375,2.87747425,3.92640575,8
M,1.375,1.0625,0.3625,23.189891,7.484267999999999,5.25883225,7.7961125,15
I,1.175,0.9125,0.2875,13.22504175,5.99591925,2.96252275,4.252425,8
F,1.1875,0.9375,0.3125,15.37960375,6.0384435,3.41611475,4.819415,8
F,1.325,1.0375,0.3625,23.530085,10.9712565,5.443104,6.520385,9
I,1.4375,1.0625,0.35,23.019794,9.39785925,5.556502,6.633783,9
M,1.2625,1.0625,0.3875,22.1976585,8.15048125,4.649318,7.49844275,16
M,1.5625,1.2125,0.4375,36.95357325,16.612807,7.27164675,8.788345,9
F,1.85,1.5,0.5375,70.66112875,32.47435225,16.3009625,14.84096325,11
M,1.425,1.15,0.375,25.51455,11.623294999999999,6.123492,9.4970825,11
F,1.6125,1.275,0.475,43.6298805,17.1514475,11.566596,12.03436275,19
I,0.825,0.6375,0.2125,5.10291,2.11203775,1.17650425,1.70097,7
I,1.125,0.8375,0.2375,11.226402,5.0745605000000005,2.324659,2.551455,7
F,1.4375,1.0875,0.3125,20.0430965,8.4198015,3.98310475,6.747180999999999,8
F,1.525,1.075,0.35,25.769695499999997,12.417081,5.6699,6.23689,9
M,1.35,1.0125,0.375,25.259404500000002,13.65028425,5.42892925,7.5126175,12
F,1.4375,1.175,0.4125,27.669112,9.28446125,6.13766675,8.50485,10
F,1.4,1.0875,0.45,25.2027055,10.20582,5.783298,7.087375,13
F,1.5,1.2,0.4125,27.499015000000004,11.793391999999999,6.4353365,8.50485,13
F,1.6625,1.325,0.4875,50.24948875,17.22232125,10.8578585,13.891255,13
M,1.4,1.15,0.3375,25.798045000000002,11.793391999999999,5.811647499999999,6.662132499999999,9
I,0.875,0.675,0.225,5.82582225,2.1262125,1.63009625,1.70097,7
I,0.875,0.625,0.2125,4.80524025,2.2396105,1.00640725,1.43164975,6
M,1.25,0.975,0.3,13.39513875,6.917278,2.99087225,4.53592,8
F,1.4375,1.1125,0.375,24.777463,9.07184,5.06038575,8.9300925,13
F,1.525,1.1875,0.4125,27.93843225,9.8372765,6.7755304999999995,9.07184,7
F,1.4375,1.125,0.4,26.251637,10.942907,6.08096775,7.37087,14
I,0.925,0.6875,0.25,6.2085405,2.67902775,1.63009625,1.70097,7
I,0.95,0.6875,0.2375,5.88252125,2.53728025,1.70097,1.9844650000000001,7
F,1.425,1.0875,0.3625,26.336685499999998,10.77281,6.80388,7.229122500000001,17
M,1.575,1.175,0.4,32.19085725,17.61921425,6.3219385,8.6465975,9
I,0.975,0.7,0.2125,7.35669525,3.345241,1.0489315000000001,2.1262125,7
M,1.5875,1.2875,0.4375,34.331244500000004,20.0430965,9.156888499999999,9.156888499999999,10
I,0.7625,0.55,0.2125,4.9044635,1.587572,0.94970825,1.2757275,6
M,1.4125,1.0625,0.375,23.870279,12.133586,4.72019175,5.79747275,9
F,1.425,1.125,0.3875,28.33532525,10.77281,6.95980225,7.937860000000001,12
M,1.6375,1.275,0.5,41.4753185,16.6978555,9.979024,13.60776,14
F,1.5125,1.225,0.4,38.85298975,13.93377925,7.47009325,12.757275,20
F,1.25,1.0375,0.3625,21.47474625,6.7755304999999995,3.5720370000000004,6.80388,21
I,0.8625,0.6375,0.225,5.82582225,2.721552,1.0489315000000001,1.70097,7
M,1.2375,0.9875,0.3125,16.42853525,7.15824875,3.061746,4.5642695,9
I,1.7375,1.375,0.475,44.04094825,18.9091165,10.035722999999999,15.308729999999999,9
M,1.625,1.2375,0.4,37.15201975,16.3576615,9.39785925,10.0640725,9
I,0.975,0.75,0.2375,7.257472,3.01922175,1.54504775,2.4097075,13
F,1.6125,1.2125,0.425,36.3157095,16.8112535,7.994559,9.7805775,9
F,1.4125,1.1375,0.3375,26.03901575,11.26892625,5.5281525,7.937860000000001,8
F,1.475,1.1625,0.3875,28.803092,10.77281,5.51397775,9.2135875,16
M,1.375,1.075,0.3875,22.38193025,9.7238785,4.5075705,6.3219385,9
I,0.5875,0.4875,0.15,2.6932025,1.26155275,0.5386405,0.7370869999999999,5
M,1.1125,0.875,0.3125,12.74310025,4.69184225,2.721552,4.3941725,10
M,1.4,1.1,0.375,26.365035,11.32562525,4.86193925,7.5126175,10
M,1.4375,1.1375,0.3375,24.0687255,9.25611175,6.2652395,7.49844275,14
M,1.3375,1.1125,0.3375,20.0997955,7.7961125,4.762716,6.3786375,11
F,1.4,1.0875,0.35,28.547946500000002,13.380964,5.79747275,7.7961125,10
I,0.6375,0.475,0.175,2.84912475,1.20485375,0.52446575,0.7087375,5
I,1.0,0.8,0.25,9.36950975,3.69960975,1.97029025,2.551455,7
M,1.525,1.2,0.4,28.02348075,14.968535999999999,5.9533949999999995,6.9456275,11
F,1.6125,1.2625,0.475,38.82464025,16.45688475,8.561549000000001,11.481547500000001,14
I,0.8,0.6,0.1875,4.280774500000001,1.74349425,1.00640725,1.8427175,6
M,1.25,0.9625,0.3125,14.92601175,5.96756975,3.30271675,4.6776675,12
M,1.5875,1.25,0.4125,32.16250775,12.417081,7.3425205,9.7805775,19
F,1.6,1.275,0.475,41.4753185,16.896302,9.53960675,12.3320325,16
I,0.675,0.4875,0.15,3.16096925,1.80019325,0.69456275,0.907184,5
M,1.55,1.075,0.325,23.7852305,9.412034,4.706017,6.7755304999999995,8
M,1.45,1.1375,0.375,25.51455,10.489315,5.8683464999999995,7.7961125,10
M,1.5375,1.1875,0.3875,35.50774875,17.860185,6.9739770000000005,8.1930055,10
F,1.425,1.0375,0.4375,25.44367625,7.7961125,6.8322294999999995,7.7961125,14
I,0.9875,0.7375,0.25,7.9095105,3.27436725,0.92135875,2.26796,6
F,1.15,0.9125,0.3125,13.39513875,5.71242425,2.381358,4.12485225,10
M,1.4375,1.15,0.45,29.18581025,13.919604500000002,5.1879585,7.654364999999999,12
I,1.1375,0.8625,0.275,12.43125575,5.68407475,2.8066005,3.04757125,6
F,1.5625,1.2125,0.3875,32.61609975,14.38737125,8.391452000000001,9.355335,9
M,1.55,1.2125,0.4375,32.41765325,13.93377925,7.47009325,11.056305,14
I,0.9625,0.75,0.225,5.06038575,2.19708625,1.13398,1.247378,6
I,1.2875,1.0875,0.35,20.31241675,7.937860000000001,4.52174525,7.087375,17
M,1.6,1.25,0.4125,34.189496999999996,13.05494475,7.6827145,9.4970825,10
I,1.2875,1.0,0.3375,17.633389,7.881161,4.12485225,4.7910655,9
I,1.25,0.9625,0.325,18.937466,8.63242275,3.685435,5.5281525,9
M,1.5625,1.25,0.45,38.612019000000004,14.288148000000001,7.7961125,10.64523725,12
M,1.5,1.125,0.3875,26.01066625,10.8011595,5.59902625,8.9300925,12
I,0.45,0.3375,0.125,0.86465975,0.3118445,0.226796,0.283495,4
I,0.9,0.7,0.2,5.10291,2.26796,1.09145575,1.5592225,5
I,1.4125,1.1375,0.4125,21.72989175,7.484267999999999,4.77689075,7.37087,9
F,1.225,0.95,0.35,16.42853525,6.662132499999999,3.81300775,5.5281525,13
M,1.175,0.9,0.325,13.96212875,5.5281525,2.8632995,4.1673765,9
F,1.45,1.125,0.425,22.75047375,9.36950975,6.1518415,6.3786375,13
F,1.5375,1.3,0.4,38.08755325,17.8318355,7.38504475,9.7805775,10
M,1.2625,1.0125,0.35,18.27125275,8.0229085,3.9689300000000003,5.10291,9
M,1.425,1.0875,0.35,22.92057075,9.17106325,5.1879585,6.23689,8
M,1.4375,1.125,0.4125,40.7382315,11.12717875,7.4559185,13.324264999999999,20
F,1.475,1.1875,0.3875,31.808139,15.025235,6.59125875,7.4559185,9
F,1.65,1.3,0.4375,42.354153000000004,16.4710595,9.07184,10.20582,13
M,1.3125,0.975,0.325,18.24290325,7.5126175,4.025629,4.819415,7
M,1.5125,1.1625,0.3875,31.56716825,14.47241975,7.597666,7.7961125,10
I,1.0625,0.8,0.2875,10.41844125,4.2240755,2.56562975,2.83495,9
I,0.8875,0.6875,0.2375,7.1157245,2.7499015,1.5025235000000001,2.26796,6
I,1.125,0.8375,0.225,11.55242125,4.46504625,2.26796,3.44446425,7
I,0.8,0.6125,0.125,4.0539785,1.77184375,1.40330025,1.417475,7
F,1.6,1.3125,0.4125,41.00755175,16.40018575,8.6465975,10.0640725,10
M,1.275,0.9875,0.35,15.66309875,5.6699,3.6003865,4.819415,10
F,1.6875,1.35,0.4875,40.92250325,16.782904000000002,7.881161,13.097469,11
F,1.6375,1.25,0.5375,45.99706375,18.58309725,7.66853975,14.543293499999999,9
F,0.95,0.725,0.25,7.9095105,3.515338,1.70097,2.1262125,9
F,1.5375,1.1875,0.4125,33.89182725,14.599992499999999,7.07320025,9.4970825,10
I,0.3875,0.275,0.075,0.43941725,0.18427175,0.0850485,0.1417475,3
I,0.725,0.525,0.1625,3.01922175,1.34660125,0.58116475,0.850485,5
M,1.4125,1.125,0.4625,26.32251075,10.75863525,5.11708475,7.5126175,10
I,0.9625,0.7,0.2125,6.4353365,2.83495,1.077281,1.8427175,7
M,1.35,1.0125,0.4125,20.34076625,8.32057825,4.479221,6.9456275,9
M,1.4125,1.1375,0.375,24.28134675,9.96484925,5.51397775,7.087375,11
M,1.5,1.1875,0.4375,35.13920525,15.592225,7.399219500000001,10.77281,18
I,1.2625,0.95,0.375,18.24290325,9.90815025,4.29494925,4.7343665,7
F,1.875,1.375,0.4625,54.941331000000005,21.92833825,13.67863375,14.543293499999999,15
M,1.525,1.2375,0.425,32.16250775,15.4504775,7.15824875,8.3631025,9
F,1.275,0.9875,0.3625,20.184844000000002,8.3631025,4.72019175,4.6776675,14
F,1.6,1.25,0.425,30.51823675,13.04077,6.53455975,9.2135875,10
M,1.6125,1.2375,0.425,39.19318375,17.78931125,8.3064035,10.56018875,12
F,1.6875,1.375,0.475,40.78075575,13.96212875,7.881161,13.60776,21
M,1.5875,1.275,0.55,45.302501,18.52639825,9.185238,14.74174,14
M,1.4125,1.0875,0.3625,23.51591025,10.21999475,4.762716,7.7961125,10
F,1.2,0.925,0.275,14.35902175,6.5487345,3.345241,4.819415,10
I,0.6375,0.4875,0.1375,1.99863975,0.8788345,0.35436875,0.7087375,3
M,1.2875,0.925,0.2875,17.42076775,9.68135425,4.12485225,3.8271824999999997,8
I,0.825,0.625,0.2125,3.64291075,1.54504775,1.14815475,0.9922325000000001,6
F,1.425,1.1125,0.4,28.33532525,15.507176500000002,6.36446275,7.087375,8
M,1.4125,1.125,0.3625,27.1871705,13.1258185,5.85417175,7.18659825,9
F,1.6875,1.3125,0.5625,46.67745175,20.525038000000002,9.00096625,13.60776,13
M,1.3,1.0625,0.4,23.68600725,9.525432,4.89028875,7.654364999999999,16
F,1.25,1.025,0.3875,22.92057075,10.574363499999999,5.14543425,6.3219385,9
F,1.5625,1.2375,0.3875,33.1972645,15.081934,6.84640425,8.788345,9
I,0.475,0.3375,0.125,0.80796075,0.25514549999999997,0.15592225,0.283495,3
I,1.075,0.8125,0.25,10.44679075,4.847764499999999,2.6081540000000003,3.40194,7
I,0.975,0.725,0.2125,7.52679225,3.75630875,1.31825175,2.1262125,7
M,1.25,0.975,0.3125,16.9813505,5.443104,3.81300775,6.23689,13
I,1.2125,0.8875,0.3,13.267566,5.6982495,3.16096925,3.40194,9
M,1.575,1.25,0.425,32.715323,12.94154675,7.7961125,8.9300925,7
I,1.2125,0.9,0.3,14.855138,6.8889285000000005,3.231843,5.2446575,7
F,1.625,1.2875,0.4125,36.117263,16.612807,8.00873375,9.7805775,11
F,1.5,1.1875,0.4375,31.949886499999998,13.79203175,6.0100940000000005,10.914557499999999,10
F,1.4875,1.175,0.3875,29.852023499999998,12.1052365,6.25106475,9.2135875,11
I,1.3125,1.0,0.3125,18.1153305,8.88756825,3.55786225,5.5281525,7
M,1.5375,1.2125,0.4125,38.215126,14.84096325,9.015141,9.355335,11
I,1.2,0.925,0.3,15.507176500000002,8.66077225,2.9199985,4.6776675,7
I,1.0625,0.775,0.2375,9.93649975,4.57844425,1.77184375,3.35941575,7
I,1.3,1.0375,0.4,17.4916415,7.10154975,4.847764499999999,5.37223025,23
M,1.4875,1.2125,0.375,29.9654215,13.6928085,8.334753,8.91591775,9
F,1.5625,1.2125,0.425,32.545226,15.52135125,6.23689,9.39785925,10
F,1.55,1.2375,0.4375,35.6920205,16.6411565,7.98038425,9.28446125,11
F,1.5125,1.2,0.4375,31.269498499999997,14.10387625,7.087375,9.07184,10
M,1.5875,1.2,0.4125,32.16250775,13.579410500000002,6.98815175,9.355335,10
I,1.0875,0.8375,0.2625,11.49572225,4.9611625,2.6081540000000003,3.8271824999999997,11
M,1.3125,1.0625,0.3375,22.027561499999997,9.45455825,5.4714535,7.229122500000001,9
F,1.3625,1.0375,0.4,25.35862775,12.62970225,4.309124,7.654364999999999,9
M,1.375,1.0625,0.4,20.41164,9.979024,4.819415,5.5281525,8
F,1.65,1.2875,0.5125,43.70075425,20.1564945,8.85921875,12.615527499999999,11
I,1.125,0.8375,0.3125,13.36678925,6.293589,2.65067825,3.8271824999999997,8
I,1.1875,0.9,0.3,14.826788500000001,7.200773,3.7421339999999996,4.1106775,8
M,1.125,0.875,0.325,15.3937785,6.13766675,2.96252275,3.9689300000000003,9
I,1.3125,1.0,0.325,18.1153305,8.0796075,4.86193925,5.10291,9
M,1.1125,0.875,0.375,11.89261525,5.74077375,2.96252275,3.685435,13
I,1.375,1.1375,0.425,23.91280325,9.6104805,5.40057975,8.3631025,15
I,1.425,1.0875,0.375,23.51591025,10.98543125,4.422522,6.9456275,9
M,1.4625,1.15,0.45,28.81726675,12.6722265,5.811647499999999,8.3631025,11
I,1.1875,0.8875,0.2875,14.61416725,6.02426875,3.24601775,3.685435,8
F,1.1875,0.875,0.325,14.17475,5.57067675,3.50116325,4.9611625,9
M,1.45,1.1125,0.4375,29.9654215,11.736692999999999,6.066793,8.6465975,14
F,1.2,0.9,0.35,14.52911875,6.81805475,3.27436725,4.53592,9
M,1.5625,1.2125,0.4125,34.37376875,18.9091165,5.556502,9.7805775,10
I,1.05,0.8125,0.3,11.35397475,5.6699,2.5231055000000002,2.9766974999999998,6
F,1.575,1.1875,0.45,33.38153625,14.95436125,6.4353365,10.489315,10
I,1.1125,0.825,0.225,9.922325,4.32329875,1.8994165,3.35941575,7
F,1.0125,0.7625,0.275,10.33339275,4.9611625,2.14038725,2.9766974999999998,10
I,1.3,1.0,0.3375,16.924651500000003,7.98038425,3.58621175,4.3941725,8
M,1.525,1.2375,0.3875,33.8776525,15.94659375,6.8889285000000005,9.4970825,12
F,1.675,1.35,0.4375,41.220172999999996,17.27902025,8.66077225,11.056305,12
M,1.6125,1.3125,0.4125,43.0628905,19.8163005,10.44679075,11.3398,12
M,0.8625,0.6875,0.2375,5.65572525,2.14038725,1.51669825,1.9844650000000001,9
I,0.4125,0.3,0.0625,0.5953395,0.21262125,0.12757275,0.396893,3
I,0.675,0.5125,0.175,2.664853,1.34660125,0.5953395,0.850485,5
F,1.4375,1.1125,0.3875,26.20911275,10.149121000000001,6.19436575,7.229122500000001,9
M,1.4125,1.125,0.325,24.720764000000003,11.94931425,5.57067675,6.690482,9
M,1.5,1.1875,0.4375,31.3261975,13.79203175,7.3425205,8.0796075,9
M,1.3625,1.05,0.325,21.885814,9.87980075,4.422522,6.095142500000001,11
I,0.925,0.6875,0.2125,6.08096775,2.721552,1.2757275,1.9844650000000001,7
M,1.475,1.125,0.3375,24.90503575,12.85649825,6.2652395,6.095142500000001,9
M,1.4375,1.1125,0.375,27.725811,12.757275,4.3941725,7.75358825,10
M,1.3125,1.0,0.3375,19.97222275,7.78193775,4.280774500000001,6.095142500000001,12
F,1.85,1.4625,0.4,50.8306535,23.23241525,10.9712565,15.025235,13
I,0.9125,0.675,0.225,5.06038575,2.211261,1.1056305,2.0978630000000003,7
M,1.1625,0.9,0.25,12.65805175,6.0384435,2.5231055000000002,3.21766825,10
F,1.4875,1.1625,0.375,29.511829499999997,13.5227115,6.78970525,7.7961125,8
I,1.525,1.125,0.35,23.7285315,10.489315,5.2446575,6.690482,10
M,1.45,1.2,0.3,24.323871,10.6877615,4.49339575,8.221355,9
M,1.4375,1.125,0.4,24.323871,10.6877615,4.49339575,8.221355,8
F,1.5,1.2,0.4125,29.341732500000003,12.5021295,6.30776375,8.3631025,15
I,1.1625,0.925,0.275,17.8885345,9.31281075,3.2034935,4.819415,6
I,1.0625,0.8125,0.2125,10.73028575,4.83358975,2.26796,2.83495,7
I,0.4,0.2625,0.1125,1.23320325,0.1984465,0.09922325,0.1417475,4
F,1.4375,1.15,0.375,30.1355185,14.61416725,7.38504475,7.10154975,9
I,1.2,0.925,0.2875,12.71475075,5.65572525,2.93417325,3.685435,8
F,1.1875,0.9375,0.35,16.3576615,6.577083999999999,3.18931875,5.5281525,10
I,0.9,0.675,0.225,6.39281225,3.118445,1.13398,1.8427175,6
M,1.4,1.1125,0.3875,28.42037375,13.239216500000001,5.59902625,7.37087,10
F,1.375,1.0625,0.375,24.42309425,7.937860000000001,4.5075705,8.0796075,19
F,1.7,1.325,0.475,42.354153000000004,18.653971,7.58349125,11.623294999999999,11
F,1.65,1.325,0.475,47.513762,19.6462035,10.149121000000001,12.3320325,17
I,1.125,0.85,0.25,10.07824725,4.80524025,2.891649,3.2601925,8
M,1.4125,1.075,0.3875,24.720764000000003,10.489315,4.7343665,6.80388,10
I,0.4875,0.3625,0.1125,0.907184,0.3118445,0.18427175,0.283495,4
I,1.25,0.95,0.3125,16.40018575,7.087375,3.04757125,4.40834725,8
F,1.5,1.175,0.375,31.34037225,14.599992499999999,7.711064,7.7961125,10
M,1.2125,0.9375,0.3125,17.4349425,8.12213175,3.4869885000000003,4.252425,8
I,1.1625,0.9,0.35,14.004653,6.25106475,2.9766974999999998,4.53592,8
M,1.3125,0.975,0.3375,17.36406875,7.24329725,4.0823279999999995,4.139027,7
M,1.5,1.175,0.4125,29.78114975,13.70698325,7.78193775,8.0796075,8
I,0.5125,0.375,0.1,1.0205819999999999,0.35436875,0.18427175,0.25514549999999997,4
M,1.575,1.3125,0.4625,40.83745475,15.35125425,8.4198015,10.3475675,29
